"OrderID","InvoiceDate","CustomerID","OrderVolume","ShipMode","Segment","Category","PaymentTerm","Discount","ExistingPurchaseOrder","FirstCustomerOrder","CashInDate"
"O-409","2011-01-27",1008,98.22,"First Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-02-28"
"O-410","2011-01-27",1011,67.19,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2011-03-25"
"O-411","2011-01-27",1031,23.34,"Standard Class","Consumer","Office Supplies",14,"5%","Yes","No","2011-02-12"
"O-413","2011-01-27",1014,77.47,"Standard Class","Corporate","Furniture",30,"5%","No","No","2011-03-05"
"O-414","2011-01-27",1031,29.7,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-02-22"
"O-418","2011-01-27",1031,22.96,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2011-03-04"
"O-419","2011-01-27",1004,19.05,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-02-27"
"O-420","2011-01-27",1031,13.98,"Standard Class","Consumer","Office Supplies",14,"0%","Yes","No","2011-02-19"
"O-423","2011-01-27",1004,6.63,"Standard Class","Consumer","Office Supplies",14,"5%","Yes","No","2011-02-06"
"O-425","2011-01-28",1000,147.58,"Second Class","Consumer","Technology",30,"3%","Yes","No","2011-03-01"
"O-426","2011-01-28",1029,79.38,"Second Class","Corporate","Office Supplies",30,"5%","No","No","2011-03-15"
"O-427","2011-01-28",1004,5.94,"Standard Class","Consumer","Office Supplies",14,"0%","Yes","No","2011-02-12"
"O-428","2011-01-28",1027,15.36,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-03-02"
"O-429","2011-01-28",1023,3.96,"Second Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-02-24"
"O-431","2011-01-29",1020,445.23,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-02-25"
"O-432","2011-01-29",1013,115.44,"Second Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-03-10"
"O-433","2011-01-29",1022,76.26,"Second Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-15"
"O-435","2011-01-29",1020,108.0,"Second Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-02-21"
"O-436","2011-01-29",1015,110.81,"Standard Class","Consumer","Technology",45,"3%","Yes","No","2011-03-12"
"O-437","2011-01-29",1020,136.35,"Second Class","Consumer","Office Supplies",45,"0%","Yes","No","2011-03-12"
"O-439","2011-01-29",1013,30.68,"Second Class","Consumer","Office Supplies",14,"3%","No","No","2011-03-14"
"O-442","2011-01-29",1004,40.08,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2011-03-02"
"O-443","2011-01-29",1000,50.7,"First Class","Consumer","Furniture",30,"0%","Yes","No","2011-02-26"
"O-445","2011-01-29",1000,16.59,"First Class","Consumer","Office Supplies",14,"5%","Yes","No","2011-02-20"
"O-449","2011-01-29",1015,11.88,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2011-03-20"
"O-450","2011-01-29",1026,11.43,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2011-03-26"
"O-452","2011-01-29",1000,5.34,"First Class","Consumer","Office Supplies",45,"3%","Yes","No","2011-03-10"
"O-453","2011-01-30",1024,161.89,"Same Day","Corporate","Furniture",30,"5%","Yes","No","2011-03-03"
"O-455","2011-01-30",1021,284.88,"Standard Class","Corporate","Office Supplies",14,"0%","Yes","No","2011-03-23"
"O-456","2011-01-30",1019,141.96,"First Class","Corporate","Furniture",14,"5%","Yes","No","2011-02-15"
"O-457","2011-01-30",1008,420.42,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-03-02"
"O-458","2011-01-30",1020,177.66,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2011-03-04"
"O-459","2011-01-30",1015,219.96,"Standard Class","Consumer","Furniture",45,"5%","Yes","No","2011-03-07"
"O-461","2011-01-30",1020,88.2,"Standard Class","Consumer","Technology",45,"5%","Yes","No","2011-02-25"
"O-462","2011-01-30",1028,51.6,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2011-03-12"
"O-463","2011-01-30",1020,31.5,"Standard Class","Consumer","Office Supplies",14,"3%","Yes","No","2011-02-15"
"O-465","2011-01-30",1000,41.76,"Standard Class","Consumer","Office Supplies",14,"0%","Yes","No","2011-03-06"
"O-466","2011-01-30",1011,10.68,"First Class","Corporate","Office Supplies",30,"0%","Yes","No","2011-03-18"
"O-469","2011-01-31",1023,310.59,"Standard Class","Consumer","Technology",30,"5%","Yes","No","2011-02-19"
"O-470","2011-01-31",1006,318.24,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2011-03-10"
"O-471","2011-01-31",1000,124.29,"Standard Class","Consumer","Technology",30,"0%","Yes","No","2011-03-07"
"O-472","2011-01-31",1008,141.71,"Standard Class","Consumer","Office Supplies",30,"3%","No","No","2011-03-12"
"O-473","2011-01-31",1027,114.86,"Standard Class","Consumer","Office Supplies",45,"0%","Yes","No","2011-03-17"
"O-475","2011-01-31",1029,90.23,"First Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-15"
"O-476","2011-01-31",1006,33.89,"Standard Class","Consumer","Furniture",45,"3%","Yes","No","2011-03-09"
"O-477","2011-01-31",1013,34.56,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2011-03-22"
"O-478","2011-01-31",1023,8.76,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2011-03-19"
"O-479","2011-01-31",1027,16.3,"Standard Class","Consumer","Office Supplies",45,"0%","No","No","2011-03-22"
"O-482","2011-01-31",1000,3.79,"First Class","Consumer","Office Supplies",45,"5%","Yes","No","2011-03-17"
"O-483","2011-01-31",1006,5.05,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2011-03-06"
"O-484","2011-02-01",1019,489.92,"Standard Class","Corporate","Office Supplies",30,"3%","No","No","2011-03-15"
"O-485","2011-02-01",1005,187.98,"Standard Class","Corporate","Technology",45,"3%","Yes","No","2011-03-17"
"O-486","2011-02-01",1029,366.87,"Standard Class","Corporate","Technology",45,"5%","Yes","No","2011-03-16"
"O-489","2011-02-01",1027,229.56,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2011-03-10"
"O-491","2011-02-01",1019,62.82,"Standard Class","Corporate","Furniture",30,"0%","Yes","No","2011-02-28"
"O-492","2011-02-01",1015,39.96,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-03-06"
"O-493","2011-02-01",1019,19.44,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2011-03-18"
"O-494","2011-02-01",1026,20.13,"Standard Class","Corporate","Furniture",30,"3%","Yes","No","2011-03-21"
"O-495","2011-02-01",1005,16.68,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2011-03-29"
"O-496","2011-02-01",1005,12.42,"Standard Class","Corporate","Furniture",30,"3%","Yes","No","2011-03-04"
"O-497","2011-02-02",1003,378.81,"Same Day","Corporate","Technology",14,"0%","No","No","2011-03-11"
"O-500","2011-02-02",1024,82.06,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2011-03-29"
"O-501","2011-02-03",1008,285.78,"Second Class","Consumer","Technology",45,"0%","Yes","No","2011-03-11"
"O-502","2011-02-03",1004,290.67,"First Class","Consumer","Furniture",14,"0%","Yes","No","2011-02-18"
"O-504","2011-02-03",1013,492.62,"Standard Class","Consumer","Furniture",30,"5%","Yes","No","2011-03-09"
"O-505","2011-02-03",1004,333.0,"Standard Class","Consumer","Furniture",14,"5%","Yes","No","2011-02-07"
"O-506","2011-02-03",1007,139.65,"Second Class","Corporate","Office Supplies",14,"5%","No","No","2011-03-16"
"O-507","2011-02-03",1013,369.47,"Standard Class","Consumer","Furniture",45,"5%","Yes","No","2011-03-20"
"O-508","2011-02-03",1013,35.22,"First Class","Consumer","Office Supplies",45,"0%","Yes","No","2011-04-02"
"O-509","2011-02-03",1015,40.68,"Second Class","Consumer","Office Supplies",45,"3%","Yes","No","2011-03-22"
"O-511","2011-02-03",1031,57.23,"Standard Class","Consumer","Office Supplies",45,"5%","No","No","2011-03-14"
"O-515","2011-02-03",1020,27.65,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2011-03-15"
"O-516","2011-02-04",1004,468.9,"First Class","Consumer","Technology",14,"5%","Yes","No","2011-02-07"
"O-517","2011-02-04",1022,206.4,"Second Class","Corporate","Office Supplies",30,"0%","Yes","No","2011-03-29"
"O-519","2011-02-04",1029,334.3,"Second Class","Corporate","Furniture",45,"0%","Yes","No","2011-03-19"
"O-520","2011-02-04",1023,435.99,"Standard Class","Consumer","Furniture",45,"0%","Yes","No","2011-03-09"
"O-521","2011-02-04",1000,333.9,"Standard Class","Consumer","Furniture",30,"5%","Yes","No","2011-03-05"
"O-522","2011-02-04",1023,191.03,"Second Class","Consumer","Technology",45,"0%","Yes","No","2011-03-11"
"O-523","2011-02-04",1029,104.88,"Second Class","Corporate","Office Supplies",14,,"Yes","No","2011-03-02"
"O-524","2011-02-04",1030,44.1,"First Class","Corporate","Office Supplies",14,"5%","Yes","No","2011-03-05"
"O-525","2011-02-04",1000,95.04,"Standard Class","Consumer","Office Supplies",14,"3%","No","No","2011-03-07"
"O-527","2011-02-04",1022,43.92,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-26"
"O-528","2011-02-04",1000,18.18,"Second Class","Consumer","Office Supplies",30,"5%","No","No","2011-03-16"
"O-529","2011-02-04",1000,41.85,"Second Class","Consumer","Technology",14,"3%","Yes","No","2011-02-26"
"O-530","2011-02-04",1000,23.79,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-03-08"
"O-531","2011-02-04",1024,43.5,"Second Class","Corporate","Office Supplies",14,"3%","Yes","No","2011-03-14"
"O-532","2011-02-04",1023,20.14,"Second Class","Consumer","Office Supplies",45,"3%","Yes","No","2011-03-15"
"O-533","2011-02-04",1031,3.93,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2011-03-12"
"O-535","2011-02-04",1000,1.16,"Second Class","Consumer","Office Supplies",14,"0%","Yes","No","2011-03-05"
"O-536","2011-02-05",1029,1052.31,"First Class","Corporate","Furniture",45,"5%","No","No","2011-03-21"
"O-537","2011-02-05",1003,583.92,"First Class","Corporate","Technology",45,"5%","No","No","2011-03-27"
"O-538","2011-02-05",1029,380.88,"First Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-13"
"O-540","2011-02-05",1029,838.59,"Standard Class","Corporate","Technology",45,"5%","Yes","No","2011-03-15"
"O-542","2011-02-05",1024,468.12,"First Class","Corporate","Technology",45,"5%","Yes","No","2011-03-23"
"O-544","2011-02-05",1007,86.27,"First Class","Corporate","Technology",45,"0%","No","No","2011-04-01"
"O-546","2011-02-05",1026,90.63,"Second Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-27"
"O-547","2011-02-05",1020,78.3,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-02-23"
"O-548","2011-02-05",1024,113.4,"Standard Class","Corporate","Office Supplies",30,"0%","Yes","No","2011-03-25"
"O-550","2011-02-05",1007,13.19,"First Class","Corporate","Office Supplies",45,"5%","Yes","No","2011-03-23"
"O-551","2011-02-05",1004,10.56,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2011-03-01"
"O-552","2011-02-06",1015,2571.12,"Standard Class","Consumer","Technology",30,"3%","Yes","No","2011-03-08"
"O-553","2011-02-06",1015,1917.24,"Standard Class","Consumer","Furniture",30,"0%","Yes","No","2011-03-12"
"O-554","2011-02-06",1020,549.93,"Standard Class","Consumer","Technology",45,"3%","Yes","No","2011-03-07"
"O-555","2011-02-06",1026,587.41,"Second Class","Corporate","Technology",14,"0%","Yes","No","2011-03-12"
"O-558","2011-02-06",1020,88.83,"Standard Class","Consumer","Technology",30,"5%","Yes","No","2011-02-17"
"O-560","2011-02-06",1012,84.67,"Standard Class","Corporate","Office Supplies",30,"3%","Yes","No","2011-04-05"
"O-561","2011-02-06",1020,45.98,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-02-27"
"O-562","2011-02-06",1020,44.13,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2011-02-09"
"O-563","2011-02-06",1025,81.98,"Standard Class","Corporate","Technology",30,"5%","Yes","No","2011-03-08"
"O-564","2011-02-06",1008,121.92,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-03-13"
"O-565","2011-02-06",1015,62.1,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-03-17"
"O-566","2011-02-06",1015,105.66,"Standard Class","Consumer","Office Supplies",30,"3%","No","No","2011-03-22"
"O-567","2011-02-06",1007,37.8,"Second Class","Corporate","Office Supplies",30,"0%","Yes","No","2011-03-19"
"O-568","2011-02-06",1025,30.46,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-29"
"O-570","2011-02-06",1025,9.58,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2011-03-24"
"O-571","2011-02-07",1015,440.88,"First Class","Consumer","Technology",30,"5%","Yes","No","2011-03-07"
"O-573","2011-02-07",1008,883.8,"First Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-03-15"
"O-574","2011-02-07",1020,266.5,"Second Class","Consumer","Furniture",30,"3%","Yes","No","2011-03-01"
"O-575","2011-02-07",1031,83.84,"Second Class","Consumer","Office Supplies",45,"0%","Yes","No","2011-03-14"
"O-576","2011-02-07",1020,56.88,"Second Class","Consumer","Office Supplies",45,"0%","Yes","No","2011-03-18"
"O-577","2011-02-07",1020,116.04,"Second Class","Consumer","Office Supplies",45,"5%","Yes","No","2011-03-07"
"O-579","2011-02-07",1031,13.27,"Second Class","Consumer","Office Supplies",45,"3%","Yes","No","2011-03-16"
"O-580","2011-02-07",1020,21.06,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2011-03-03"
"O-581","2011-02-07",1015,34.02,"Standard Class","Consumer","Furniture",30,"5%","Yes","No","2011-03-05"
"O-582","2011-02-07",1020,11.82,"Standard Class","Consumer","Office Supplies",45,,"Yes","No","2011-03-16"
"O-583","2011-02-07",1005,12.35,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2011-03-07"
"O-585","2011-02-08",1003,30.24,"Standard Class","Corporate","Office Supplies",45,"3%","Yes","No","2011-03-25"
"O-586","2011-02-08",1030,27.36,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-22"
"O-587","2011-02-08",1024,29.82,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-27"
"O-589","2011-02-09",1028,133.35,"Same Day","Consumer","Office Supplies",30,"0%","Yes","No","2011-03-15"
"O-591","2011-02-09",1021,115.44,"Second Class","Corporate","Technology",14,"5%","Yes","No","2011-03-12"
"O-593","2011-02-09",1005,17.25,"Second Class","Corporate","Office Supplies",30,"3%","Yes","No","2011-03-25"
"O-595","2011-02-09",1005,82.9,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2011-03-31"
"O-596","2011/09/02",1021,52.86,"Second Class","Corporate","Furniture",14,"5%","Yes","No","2011-03-13"
"O-599","2011/10/02",1026,214.61,"Same Day","Corporate","Office Supplies",45,"5%","No","No","2011-04-20"
"O-600","2011-02-10",1019,144.95,"First Class","Corporate","Technology",30,"0%","Yes","No","2011-03-07"
"O-601","2011-02-10",1016,161.61,"First Class","Corporate","Technology",30,"5%","Yes","No","2011-03-07"
"O-602","2011-02-10",1007,26.32,"Same Day","Corporate","Office Supplies",14,"0%","Yes","No","2011-03-24"
"O-603","2011-02-10",1004,180.96,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2011-02-15"
"O-604","2011-02-10",1005,15.0,"First Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-15"
"O-606","2011-02-10",1011,14.56,"First Class","Corporate","Furniture",45,"5%","No","No","2011-04-03"
"O-607","2011-02-10",1000,9.06,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2011-03-23"
"O-609","2011-02-11",1013,618.56,"Second Class","Consumer","Furniture",30,"5%","Yes","No","2011-03-17"
"O-610","2011-02-11",1010,422.82,"Second Class","Consumer","Office Supplies",45,"0%","Yes","No","2011-03-30"
"O-611","2011-02-11",1005,64.96,"Second Class","Corporate","Office Supplies",30,"5%","Yes","No","2011-03-15"
"O-612","2011-02-11",1020,207.82,"Standard Class","Consumer","Technology",30,"5%","Yes","No","2011-02-24"
"O-613","2011-02-11",1028,111.84,"Standard Class","Consumer","Office Supplies",45,"5%","No","No","2011-03-29"
"O-614","2011-02-11",1020,50.28,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2011-03-12"
"O-616","2011-02-12",1015,185.04,"Second Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-03-29"
"O-617","2011-02-12",1030,159.75,"Standard Class","Corporate","Office Supplies",45,"3%","Yes","No","2011-04-03"
"O-618","2011-02-12",1027,59.4,"Standard Class","Consumer","Furniture",30,"0%","Yes","No","2011-03-10"
"O-619","2011-02-12",1015,285.12,"Standard Class","Consumer","Technology",30,"0%","Yes","No","2011-03-11"
"O-621","2011-02-12",1027,19.58,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-03-21"
"O-622","2011-02-12",1027,8.03,"Standard Class","Consumer","Furniture",30,"0%","Yes","No","2011-03-14"
"O-623","2011-02-13",1015,304.71,"First Class","Consumer","Furniture",30,"3%","Yes","No","2011-03-20"
"O-624","2011-02-13",1010,513.29,"Standard Class","Consumer","Technology",30,"0%","Yes","No","2011-03-24"
"O-626","2011-02-13",1007,268.81,"Standard Class","Corporate","Furniture",45,"5%","Yes","No","2011-03-30"
"O-627","2011-02-13",1007,266.83,"Standard Class","Corporate","Furniture",14,"5%","Yes","No","2011-03-07"
"O-628","2011-02-13",1008,278.16,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-03-22"
"O-629","2011-02-13",1006,137.88,"Second Class","Consumer","Technology",14,"5%","No","No","2011-03-06"
"O-630","2011-02-13",1026,91.13,"Standard Class","Corporate","Office Supplies",14,"0%","Yes","No","2011-03-31"
"O-631","2011-02-13",1011,115.36,"Standard Class","Corporate","Technology",45,"3%","Yes","No","2011-03-26"
"O-632","2011-02-13",1029,136.57,"Standard Class","Corporate","Furniture",45,"5%","No","No","2011-03-27"
"O-633","2011-02-13",1006,48.96,"Second Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-03-22"
"O-634","2011-02-13",1008,66.96,"Standard Class","Consumer","Office Supplies",14,"3%","No","No","2011-03-11"
"O-635","2011-02-13",1007,54.78,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2011-04-05"
"O-636","2011-02-13",1020,109.62,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2011-03-07"
"O-637","2011-02-13",1023,49.5,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2011-03-23"
"O-638","2011-02-13",1024,58.17,"Standard Class","Corporate","Furniture",45,"5%","Yes","No","2011-04-07"
"O-639","2011-02-13",1029,38.88,"Standard Class","Corporate","Office Supplies",45,,"Yes","No","2011-03-26"
